,Total Energy,Electricity,Gas,Cooling,Lights,Equipment,Gas_Heating,Elec_Heating,GWater_Heating,Heating
32,9710.368995359988,5130.18754926331,4563.692021698519,8.250579648627332,1477.5658716880657,1778.1515513029713,4501.369686975133,1522.1569224331074,54.07175508753226,6077.598364495772
33,8560.752306911447,4846.145448946366,3700.421369488969,7.097917036564679,1585.3898098566028,1776.9207528563438,3633.7620808317865,1178.22714178327,59.561371608327036,4871.550594223384
34,9667.794362771057,5921.970313140726,3730.020820954477,7.907456061933249,2087.542176457363,2289.958029917759,3642.6481665879523,1277.7990738622282,79.46519830277423,4999.912438752955
35,9000.087317826416,5813.904522210912,3171.5298491312265,7.331911506976767,2096.1413220008303,2328.5145822412196,3052.734847571661,1121.4244914665787,111.46309005292612,4285.622429091166
36,8682.210982675884,5660.005091043972,3007.697528014542,7.259427998085908,2098.7726784061188,2174.6105322515104,2875.758424732298,1115.712128066499,124.67967528287035,4116.150228081668
37,8578.273440357416,5872.261747553361,2690.9400464136265,7.5410065807890145,2193.548066823844,2468.2864385112684,2559.588648488876,929.4795461415187,123.81039134258363,3612.8785859729783
38,8454.175997982882,5918.262581194311,2520.7282297456527,7.597701921682218,2297.839189807916,2526.651283949893,2431.3226961687446,806.2234722668309,81.8078316548821,3319.3540000904577
39,8371.971185612012,5820.171810234128,2535.8393347273027,7.98507905360284,2269.2981793083813,2500.86294080401,2468.435895527121,770.8868279375298,59.418360145214464,3298.741083609865
40,8146.156487339051,5662.144338052709,2468.147886315889,7.937053765957477,2027.6031337594486,2280.7249909933284,2358.4633758306613,773.8053052087781,101.74745671941719,3234.0161377588565
41,8105.786742440796,5424.6168187492085,2665.222584034376,7.9785677160892385,1541.0939723296967,2088.7566669180856,2611.9047671665926,936.7457983660763,45.33924915095109,3593.9898146836204
42,8547.54096478467,5235.618345306393,3294.5503338068825,8.691307651307966,1274.2352044852069,1605.8812260998875,3225.194537650379,1363.3596400889103,60.66448850403557,4649.218666243325
43,8467.010797172603,5146.769244124967,3303.0803790483637,8.585703155232236,1265.4553626904396,1545.064085428679,3255.250865862341,1425.2714388753511,39.243810029909966,4719.766114767602
44,7574.254972858532,4200.8319929350155,3358.200925900864,7.615603722977976,690.2283103236441,1178.0991244152456,3320.5575750202684,1501.0526853825222,30.02774715610672,4851.638007558898
45,7533.723993553973,4178.787984118626,3340.2433251292673,7.350894374018314,696.2211174136078,1165.2691252707837,3327.630557138299,1548.3389249447011,5.261873616079229,4881.231355699079
46,7085.631969123517,6975.979430032898,96.1269489108989,6.767076553119722,948.9618527318567,3816.1486405891105,-6.767076553119722,-6.767076553119722,96.1269489108989,82.59279580465946
47,7046.383374098927,7009.155828177786,24.742082330066076,6.246989542999886,534.1120136979235,4316.625036384016,-6.246989542999886,-6.246989542999886,24.742082330066076,12.248103244066304
48,4809.053280475051,4707.392664460189,93.27591631183344,4.195255701694593,368.67496610273423,2978.766518733602,-4.195255701694593,-4.195255701694593,93.27591631183344,84.88540490844426
49,4643.445735630737,4618.369438022272,17.39494176398039,3.8434837047615478,361.5538757312258,2919.3353917829672,-3.8434837047615478,-3.8434837047615478,17.39494176398039,9.707974354457296
50,4613.0738604959015,4535.4040454945525,70.08646138408093,3.794464239075714,355.5793694475511,2871.1962052538233,-3.794464239075714,-3.794464239075714,70.08646138408093,62.4975329059295
51,4613.180684468294,4537.101638438126,68.64591694557797,30.058940994095014,326.38706249023323,2637.131964182425,50.43880224069273,-3.719352037284566,14.487762667600693,61.207212871008856
52,4613.153146630939,4490.076884499099,115.60440697681308,34.358107329372324,309.45213439985764,2501.788080589706,49.78626615452322,142.59315689041202,62.07942576611268,254.45884881104791
